Id,SalePrice
1561,137181.39781085216
1562,115034.06847164268
1563,113064.30409937119
1564,176713.27550796
1565,155949.9347826147
1566,236042.7830610238
1567,70837.13522054884
1568,230964.75105859316
1569,110813.54432763066
1570,132635.4003698912
1571,101056.48953637434
1572,144080.01281222305
1573,239785.8858423801
1574,130203.15503872954
1575,227541.24857764714
1576,247263.7057370434
1577,191198.93973553227
1578,142876.7711296277
1579,142131.78632446076
1580,210173.26221849956
1581,129937.03500897205
1582,119610.39645099593
1583,314473.4619009991
1584,234636.64294321556
1585,161934.94191992353
1586,46995.780196341686
1587,92370.42710671248
1588,142270.1998006485
1589,89122.67218995257
1590,144491.88064772054
1591,62789.73551853956
1592,131401.37095551146
1593,124387.37806230853
1594,127267.28700360586
1595,108332.99521864112
1596,229209.96387331304
1597,198662.19370550872
1598,195789.3784075065
1599,203538.1264187817
1600,202495.59407439386
1601,15968.503720971174
1602,117401.34195333486
1603,61985.23366944352
1604,262980.28555993666
1605,259013.20730102458
1606,186291.7506546392
1607,205000.35247186804
1608,220789.73323978158
1609,187858.80953767686
1610,149602.74829395488
1611,143789.69323313283
1612,163703.6097088859
1613,171727.42471718672
1614,128470.96822571289
1615,73896.65955724451
1616,64736.255029643886
1617,84707.59991273307
1618,115686.8958253616
1619,132203.5611968697
1620,198453.4785144003
1621,141388.8869777678
1622,142102.9584886378
1623,269677.78641647473
1624,211931.64595783432
1625,119237.70711531187
1626,203271.53126840945
1627,203823.99475717638
1628,288695.00261998526
1629,199935.06057909084
1630,321243.422668556
1631,222651.63204655214
1632,240188.96512451558
1633,193990.6427842474
1634,190843.0361951266
1635,182120.3689187651
1636,166941.17344644223
1637,176762.81039138488
1638,222328.53762121848
1639,204736.0445583728
1640,265872.52324511926
1641,207976.6312830611
1642,223452.70540008484
1643,231819.1708131351
1644,239148.90169331315
1645,198912.92247527512
1646,174020.3202754059
1647,185925.67703470448
1648,130022.25902927574
1649,123481.2210689832
1650,108671.47766369092
1651,112830.43344597472
1652,131345.47461283137
1653,126101.51961173513
1654,172920.47496890556
1655,169366.101402299
1656,166715.6188079
1657,174133.5621729372
1658,169816.94867343875
1659,147214.01134670177
1660,154003.5923572071
1661,382943.2077405297
1662,323685.39178863214
1663,332224.0966162281
1664,418542.8436745303
1665,294980.77728103776
1666,302398.9004800664
1667,314916.6663777428
1668,309651.216795058
1669,287198.8934400701
1670,313968.97260991624
1671,266196.8853995467
1672,376352.4841590682
1673,283145.888461753
1674,264641.5625436157
1675,207815.95569449966
1676,199250.38330198335
1677,227299.28003607923
1678,402918.9680354779
1679,331069.88554515503
1680,296934.04310266883
1681,263666.1291578205
1682,292352.6292429785
1683,210102.49926306936
1684,198962.29200136522
1685,177791.35379278217
1686,192862.88964375132
1687,186531.0785786584
1688,211963.5320887186
1689,209476.4806526592
1690,208603.55281905737
1691,199419.12356744683
1692,261610.78859267803
1693,183382.57794108638
1694,187057.44866072154
1695,185791.97571221273
1696,277562.4270224769
1697,185544.2229326109
1698,329220.57341580326
1699,302638.8566031642
1700,249950.15096443775
1701,273333.5044519084
1702,259831.27392661362
1703,265266.4861743925
1704,284750.06172284693
1705,247098.35566441785
1706,372171.9764474754
1707,208837.91722857975
1708,206462.06339113112
1709,275485.8997813375
1710,231143.64540788066
1711,265364.1428499711
1712,259976.29659066792
1713,265870.6748480273
1714,222752.65010359022
1715,199816.3694598407
1716,187814.18659917125
1717,188694.3659669771
1718,135471.56634049537
1719,210032.44998158887
1720,256970.79306224966
1721,187838.37588694156
1722,116995.30309498822
1723,156318.61408008938
1724,217943.6974779386
1725,233883.037970223
1726,172963.5341357391
1727,163571.54377094726
1728,188137.8936485923
1729,164100.88372944295
1730,180459.63452191534
1731,113149.91557919327
1732,116461.80445746891
1733,111844.78687292454
1734,116736.20451040636
1735,119265.25564653846
1736,101749.58911636798
1737,309490.5487923452
1738,239548.8010073516
1739,279668.5790655336
1740,211741.49137636367
1741,197893.1084308247
1742,184363.62717999239
1743,196056.1535173338
1744,281134.5090733811
1745,216326.91912048822
1746,238038.9951469868
1747,230040.57855292293
1748,226181.66664401558
1749,166601.93565404415
1750,156465.85986162652
1751,256215.90247936058
1752,105917.61632191739
1753,157786.58956183516
1754,231200.57572986465
1755,190437.28579138708
1756,105422.82388723944
1757,97896.54299136321
1758,147806.05870519998
1759,166063.45635788236
1760,168190.00606018375
1761,168869.32898319606
1762,169646.10732246796
1763,185493.77055155393
1764,96368.46326866886
1765,193564.86346050655
1766,188356.1738945914
1767,221768.99955964833
1768,135442.10684981314
1769,193559.09921560902
1770,147949.00731630437
1771,118394.94804404839
1772,132027.5596522682
1773,108254.77678564447
1774,186280.4645221415
1775,130834.09988747374
1776,113609.38827272109
1777,91829.33387808502
1778,129803.31715055625
1779,108082.24558723345
1780,195453.62029303308
1781,118020.03268430289
1782,47007.97803918645
1783,141144.35224195174
1784,77974.49971894803
1785,93333.91345428955
1786,99913.16899614898
1787,170789.45306472224
1788,-4401.602264086716
1789,87268.28218857432
1790,40834.7984667758
1791,241494.421320976
1792,158480.7183822177
1793,160740.165000855
1794,157053.60501590045
1795,136285.04186949413
1796,121387.70061034383
1797,135919.67762438953
1798,103040.69974610442
1799,88455.08077081596
1800,110700.47393981507
1801,106271.31532964366
1802,144023.77956521977
1803,179690.8275944225
1804,135828.25280196033
1805,144827.59197152057
1806,142346.97941301763
1807,179972.63876191387
1808,119646.1803864264
1809,101991.29957111645
1810,139545.56244364427
1811,82168.33465156052
1812,87810.9174573149
1813,116765.2507994934
1814,76394.4642294962
1815,3728.280556662474
1816,74027.93663645908
1817,97492.45943052648
1818,146567.95868511102
1819,135845.93310055044
1820,46103.23380500474
1821,106569.43016881077
1822,169646.65162185137
1823,13688.960003563785
1824,144064.71072327136
1825,132869.70680051367
1826,106506.19392686081
1827,104948.48552002781
1828,131008.1719799987
1829,147358.94414813234
1830,155332.07563936384
1831,179342.30753146345
1832,129072.09487082693
1833,155606.92959887534
1834,136438.62613870995
1835,170973.87626628624
1836,134591.5259057961
1837,62034.04720928823
1838,130643.79692836409
1839,70499.64912572294
1840,133400.52201508917
1841,138724.69357381528
1842,90134.44079866959
1843,128440.72200062615
1844,149277.0300940373
1845,132031.57617196464
1846,159891.44504487747
1847,171766.70664034714
1848,-4018.4038945651846
1849,96048.27487320406
1850,105720.70510266302
1851,145478.208815614
1852,120322.84286754695
1853,126116.18252614397
1854,176992.90878586657
1855,161279.31097255182
1856,233706.54497125885
1857,153279.2376637652
1858,163834.09614999313
1859,138655.22257970832
1860,177418.6790978571
1861,137716.71691354667
1862,306973.74926250824
1863,306973.74926250824
1864,306973.74926250824
1865,305154.4856100008
1866,312772.67371115345
1867,245726.9929729239
1868,293739.4454200277
1869,217422.06641391828
1870,243913.09974331595
1871,249989.1556833752
1872,175335.0512267549
1873,227710.38842077414
1874,130120.94329838059
1875,209533.74463201594
1876,205781.10434777034
1877,224076.95770655223
1878,211456.80142772268
1879,117938.9984182741
1880,130686.21481182985
1881,249473.62935945066
1882,258592.1658372525
1883,196763.00501951273
1884,210172.70070351008
1885,254926.9760497606
1886,279572.86284991074
1887,228885.0477827317
1888,279595.5136297352
1889,172935.4159358649
1890,103103.7002334029
1891,161426.9041959378
1892,78914.88293080241
1893,131765.18092173408
1894,135511.88034440414
1895,151341.43534772214
1896,126841.20874172216
1897,133295.7672102661
1898,130128.64643261582
1899,153347.51260971092
1900,148355.3170483401
1901,149973.52228310355
1902,143042.83807744202
1903,233271.7359304994
1904,114090.65177153796
1905,176434.66594600515
1906,148266.3358895965
1907,213188.51077078166
1908,146321.23317477806
1909,163112.1539881199
1910,150512.54936072486
1911,210824.08485265728
1912,272991.3358824346
1913,161128.26253134315
1914,44531.60829795175
1915,266937.2274566218
1916,10919.12630855199
1917,266372.91323074047
1918,151050.13165647676
1919,187711.37176807015
1920,161755.65297496296
1921,340232.2024324788
1922,295138.4715522141
1923,220981.79455649713
1924,236552.532395856
1925,220249.5881953861
1926,334817.561172473
1927,125190.7170948328
1928,173445.75012586825
1929,105928.8933447497
1930,141291.17808870436
1931,143177.05502314214
1932,143542.21508828062
1933,161704.2127427722
1934,192988.25099220593
1935,187686.32677630894
1936,191949.10890266555
1937,188430.4157224379
1938,162883.3472983027
1939,242983.16872101603
1940,197899.64526431542
1941,182342.20891773328
1942,187656.24824147555
1943,212165.25656315032
1944,287579.5548655158
1945,318937.56876966613
1946,173154.6393329075
1947,284667.23682961357
1948,163239.97956854128
1949,229227.06403275346
1950,199846.19337439653
1951,271946.2027031318
1952,245956.46025853488
1953,193190.21209439845
1954,218755.76890787575
1955,132849.57730928203
1956,302232.4068422052
1957,173397.2799322377
1958,303533.7035049284
1959,152547.29573812336
1960,86023.55009701382
1961,112226.54646297335
1962,132113.98369413032
1963,144903.12567892997
1964,125811.02735943114
1965,160072.26602278114
1966,163000.15247650794
1967,275148.4031705181
1968,358761.97445059847
1969,330242.05442735786
1970,358294.84331076755
1971,384093.3098478236
1972,333598.89791281964
1973,268349.48142632097
1974,296086.72378437547
1975,404143.48954328103
1976,287884.96931513585
1977,342685.00947608706
1978,310939.5324582942
1979,303016.5796218654
1980,207078.24811059516
1981,325034.79844971886
1982,237134.80494833062
1983,223757.30658709328
1984,193244.36290035117
1985,244352.48508649762
1986,248512.22556207585
1987,194229.80080509442
1988,181035.45856615668
1989,208472.1698811152
1990,228621.70066617196
1991,226475.0391671937
1992,246672.48536561802
1993,192053.20997025073
1994,249194.22840052214
1995,200486.04125421355
1996,287656.2227045393
1997,299251.33059267
1998,311371.35012840433
1999,259668.75116584846
2000,293430.3639938049
2001,266616.7558868837
2002,250975.2368272529
2003,262086.85253917635
2004,276500.90576164867
2005,239827.4230631732
2006,220447.9371552223
2007,265281.14229911426
2008,213531.57878686627
2009,184583.34677717858
2010,206737.72572081606
2011,144859.04195645452
2012,183950.4434233196
2013,174942.81993486523
2014,192232.4812144579
2015,206275.03176927427
2016,185049.66418854846
2017,206349.1256002828
2018,111731.42850925284
2019,130917.78905309248
2020,111951.20246291417
2021,101152.61507592443
2022,198950.75151267904
2023,151032.98442122433
2024,259176.4347390132
2025,338191.0946383565
2026,183885.6332495045
2027,157817.71300572366
2028,179407.1473035647
2029,181569.0955429615
2030,279268.93668406457
2031,261100.89606910595
2032,256656.29684964637
2033,272589.020340882
2034,192732.5600043966
2035,233661.35185839888
2036,240016.22232271126
2037,244175.38222471531
2038,289565.4303545547
2039,215542.86165391724
2040,341064.0324146603
2041,255567.57067965134
2042,215150.81436697836
2043,177693.3413965262
2044,196264.1443627607
2045,211010.34053362696
2046,156834.74079943192
2047,145900.9787202631
2048,134843.07799417642
2049,166343.16151010338
2050,190912.33985599852
2051,87720.19798917463
2052,120208.02549902326
2053,139053.19568518153
2054,59947.69169363286
2055,157153.10252668778
2056,133900.11010065628
2057,112981.37091612187
2058,221298.84346124297
2059,137730.97130461573
2060,160958.433182623
2061,203461.23232110706
2062,117165.28569770511
2063,87975.95288390876
2064,131571.5117380065
2065,117471.13429641514
2066,189725.81643795525
2067,136680.00641736132
2068,166385.99285742664
2069,52174.682286700234
2070,92718.04302029638
2071,71291.83701653848
2072,155934.5999152735
2073,141652.236917675
2074,203962.3768461456
2075,154259.09133912157
2076,113963.1634720848
2077,124107.38348817476
2078,113356.10292412108
2079,139219.16614490584
2080,110653.88752336171
2081,135617.837422034
2082,142736.52975510806
2083,141234.56226783432
2084,83943.34094048082
2085,109583.87258354109
2086,142795.6681187055
2087,136071.22043083236
2088,121019.51631233143
2089,71282.5448420688
2090,141161.729704679
2091,89841.63649451011
2092,132536.212591236
2093,130581.8622889684
2094,134600.1898531504
2095,168091.57880988182
2096,75574.35063743964
2097,77923.47688329057
2098,150801.7193423831
2099,2510.1859397838125
2100,77005.2950332861
2101,152254.4590396993
2102,147012.10714724986
2103,91013.8822354232
2104,172186.9810358216
2105,113280.02338769962
2106,45101.14758308651
2107,226357.93115112977
2108,106002.27201659442
2109,97169.02931931335
2110,125497.57210952486
2111,165493.2928567091
2112,130381.64273245097
2113,125538.49829489039
2114,126276.1691452344
2115,165200.51719831815
2116,123765.75568945007
2117,149532.72594502172
2118,133892.83960430278
2119,111065.65756108309
2120,114182.86656463658
2121,77375.99457343458
2122,71922.75951349596
2123,90596.15308572212
2124,196316.2728342642
2125,144652.45113738556
2126,167238.70259959693
2127,165970.84966838802
2128,129625.27396077453
2129,107713.30711732036
2130,140032.81319015846
2131,149384.32158020325
2132,120289.68325132201
2133,134470.12850414356
2134,120295.0676007152
2135,94648.78801875398
2136,48189.51354026259
2137,113678.13103409507
2138,133124.99763167044
2139,168656.39474828402
2140,136173.24380029016
2141,161597.2424576464
2142,122963.74655765714
2143,137792.30714057875
2144,136978.10854967288
2145,130755.73413807899
2146,158278.7126542416
2147,187135.13428319176
2148,140211.10267009027
2149,141470.44526841165
2150,219985.1166754244
2151,135774.68896326795
2152,156204.54812488914
2153,153923.53909971053
2154,96866.52377667767
2155,150381.20575635834
2156,254174.17677965946
2157,253910.41791278287
2158,234788.79961659084
2159,219468.9576209064
2160,189720.00859676208
2161,259340.98373260046
2162,364728.2865463977
2163,324512.18395039113
2164,261303.77382021328
2165,186926.96522656595
2166,145982.13636347558
2167,230275.05393582094
2168,192349.14663602668
2169,203290.67998162517
2170,217580.87980177184
2171,152297.60732051753
2172,140397.25698614493
2173,154898.99771592207
2174,237029.73834450287
2175,302040.9106481024
2176,293089.827018403
2177,236258.63584859576
2178,233776.09149532672
2179,160843.57689660694
2180,248891.2664658851
2181,199842.02636322076
2182,227278.86107238336
2183,195207.47268264252
2184,128162.15394345298
2185,138547.1441277815
2186,174020.53023216408
2187,168911.44918720308
2188,169378.77178166388
2189,260643.6235407435
2190,59103.45812857244
2191,61118.24269774789
2192,65479.90938074095
2193,90431.65301733883
2194,91486.01722186059
2195,93740.50498307357
2196,81338.08891278505
2197,106193.80700024893
2198,163241.39318068465
2199,192455.83575926046
2200,125308.01761939749
2201,149802.72094615712
2202,195479.8455899246
2203,148721.80844738707
2204,162927.24228991917
2205,108365.79337794217
2206,138356.4976503877
2207,216176.23485165183
2208,227465.98709397763
2209,196236.79182337178
2210,150527.81439545075
2211,124166.31792261265
2212,127332.62248107675
2213,82717.10970616923
2214,138282.0649726109
2215,95653.66311454377
2216,150901.07229304663
2217,8759.708114100737
2218,70654.52069224161
2219,76588.79673440498
2220,56963.33041626448
2221,267348.27220016345
2222,245813.05219741305
2223,271498.30293902196
2224,232284.7217154177
2225,146158.48271927284
2226,192613.28098223056
2227,227330.32017143536
2228,266317.7117477227
2229,240913.4025630725
2230,146474.58013920742
2231,209143.20619660313
2232,197636.65374690085
2233,198336.2648118036
2234,253926.4837927278
2235,215556.0350244264
2236,261997.02979178028
2237,315861.0620857957
2238,249981.61759322626
2239,115747.1208711348
2240,176090.0121726198
2241,143911.87906995649
2242,137862.30559313996
2243,133768.77792935888
2244,99139.68902145955
2245,86687.03864400834
2246,129558.41158965835
2247,127522.66840138496
2248,116187.87082710583
2249,121838.83355146716
2250,131596.81572230253
2251,117940.92877456383
2252,203659.14848456113
2253,164008.72687046952
2254,187399.6843458193
2255,208493.27088595857
2256,190195.7883097087
2257,213420.35001276503
2258,179091.64225418796
2259,188717.3262050827
2260,167837.39321256173
2261,194365.35942506185
2262,219067.39292512438
2263,305956.95576793165
2264,360625.9813742328
2265,188346.89808730874
2266,269705.8475857717
2267,337402.0819159867
2268,343297.651167172
2269,162426.35745912185
2270,207604.39898194792
2271,232138.12601501355
2272,240973.8587431768
2273,177255.3720672396
2274,201943.41598044802
2275,178340.23104383773
2276,207028.39877373492
2277,201000.74783983477
2278,162473.30782800168
2279,115802.4611985567
2280,83576.36165501736
2281,178828.16210345202
2282,189483.4158299875
2283,145680.66678414866
2284,136866.99793254235
2285,157756.94332666276
2286,114905.70540456194
2287,315950.9123837971
2288,263658.53104983806
2289,308959.57563163014
2290,359986.3019832745
2291,294309.6101899203
2292,358729.23791632615
2293,378508.37458269857
2294,336804.65943277394
2295,387731.42626503156
2296,257963.60302355723
2297,285561.4031249392
2298,298874.4397588149
2299,330461.01443662075
2300,301053.5997977387
2301,270370.23940564785
2302,253528.92719976092
2303,248017.4546098162
2304,245658.61875709915
2305,199161.0120736116
2306,201948.20047408575
2307,207342.9285647797
2308,237087.32120187348
2309,280608.55155594996
2310,221894.8079146177
2311,228861.85120707657
2312,179084.6108068172
2313,179714.30214130878
2314,187518.9954032004
2315,180203.52672136528
2316,196520.923533879
2317,192971.60238985298
2318,173463.8504739555
2319,191678.75470566913
2320,188493.09950635792
2321,268539.2024691622
2322,198551.47918522428
2323,190083.72652973258
2324,195282.1631217238
2325,212134.88307864894
2326,193200.5061377841
2327,215646.6193735092
2328,234584.13362316694
2329,193554.3953999083
2330,197520.0313692768
2331,329832.6297122014
2332,347436.77474425524
2333,308150.28527195705
2334,259024.68571227067
2335,260997.30860352796
2336,318246.9417593477
2337,193117.17437016545
2338,274751.01278045424
2339,244051.82517696614
2340,356295.9292024274
2341,215030.15547664254
2342,246437.497190085
2343,234247.83127174317
2344,232520.54279739805
2345,244898.43897441565
2346,212550.9052930018
2347,193436.97649139212
2348,236649.89568309207
2349,158601.29287708714
2350,273178.19317798247
2351,232517.1259812573
2352,261249.8510893155
2353,254419.3564842469
2354,136200.47921539913
2355,154194.72176621086
2356,157594.60790418158
2357,208153.5937194014
2358,193178.46690251515
2359,152590.57479150663
2360,109643.10957246344
2361,138041.1972889935
2362,254792.9495855281
2363,139644.1294710082
2364,187250.636861064
2365,237572.9993616615
2366,200986.8383529433
2367,222009.97455952573
2368,213005.43120196997
2369,222911.1377445741
2370,190136.09795729443
2371,176005.6515480962
2372,194024.33334119106
2373,264690.5121422857
2374,281777.62461121683
2375,225967.13651065668
2376,296691.5893720614
2377,314949.88511372707
2378,146939.17653637705
2379,234993.90692027425
2380,162594.48223068984
2381,177466.51562547428
2382,214641.7763586035
2383,216570.33250804432
2384,247754.79503664654
2385,168558.9928283994
2386,141523.04878267576
2387,125931.4957889684
2388,113145.91301171295
2389,128486.10608098353
2390,137386.12229364342
2391,135792.2262952854
2392,93165.38447976019
2393,189067.49459214136
2394,152976.86042234092
2395,212655.10991969868
2396,155668.24500208162
2397,212901.88726591435
2398,122412.96890927805
2399,25112.46932519111
2400,17226.416460471926
2401,107419.78249845607
2402,118455.6102735179
2403,167976.4766677972
2404,150295.68503447901
2405,174024.42550848797
2406,138965.6075624649
2407,116685.68900175998
2408,130273.74606910581
2409,118145.60787577415
2410,215321.9791904122
2411,102304.88715232885
2412,156643.79066396016
2413,113907.0390596306
2414,128586.3821503839
2415,157357.8250333378
2416,131601.8891805478
2417,120364.48036116804
2418,115095.39216504898
2419,105304.21019881242
2420,121454.01164055243
2421,132290.10039702174
2422,98979.79632956814
2423,96461.80103880516
2424,139374.5217755146
2425,218584.17805560003
2426,127174.43927549059
2427,100459.97198736644
2428,214261.21743866988
2429,98884.89314037445
2430,137567.436395803
2431,118895.1909704043
2432,127457.04456558032
2433,127191.31073482172
2434,127715.35347935185
2435,154125.22369417758
2436,88717.9383302466
2437,96028.07399882562
2438,118160.54058917635
2439,107249.10965662124
2440,134544.45069799572
2441,107834.08717604307
2442,106548.0367747941
2443,127446.38270213408
2444,129713.12427681359
2445,68300.61288660835
2446,114332.61288093193
2447,197447.99330156832
2448,147499.79215557897
2449,114823.97200415307
2450,162048.30522936163
2451,126385.91998004797
2452,208067.38749866863
2453,64226.447498956695
2454,104544.56104720756
2455,114848.36384996376
2456,125954.08606049395
2457,119452.53711786866
2458,131047.36720963102
2459,85497.59499450703
2460,151711.87050175364
2461,105254.79962347308
2462,133496.6047524088
2463,118957.70988969621
2464,175012.95489018923
2465,132565.92449438828
2466,114812.10709498567
2467,172654.20929331146
2468,89557.19530560425
2469,94087.61024274933
2470,209998.87097847764
2471,217937.4062712693
2472,179275.99621311203
2473,111721.72883957368
2474,80078.41477111029
2475,240066.1778161556
2476,112702.50545196142
2477,119499.51107193017
2478,170733.67596035753
2479,104941.13622850203
2480,135491.97451439896
2481,124137.65921348636
2482,134379.28856240842
2483,103173.70684225997
2484,128308.54532712349
2485,109625.43461360224
2486,145852.24178843922
2487,217088.36647214554
2488,170484.4883200319
2489,178567.55602430832
2490,149845.89087172505
2491,75332.00556479883
2492,187568.64274313115
2493,142926.72712768242
2494,155629.72672154615
2495,77095.85227103066
2496,235927.05690915626
2497,159411.17950960598
2498,100707.65133623919
2499,76328.5842165898
2500,120833.67730065505
2501,127735.73978825985
2502,157112.47371771093
2503,87229.79295989219
2504,186943.58570977114
2505,226450.01072114962
2506,267024.4797726688
2507,279709.7025683881
2508,266491.1708436138
2509,231318.30570703163
2510,238306.99038383574
2511,188846.62394495495
2512,208504.25914784404
2513,229041.54134924547
2514,244067.15927935112
2515,142568.74926984124
2516,171646.37706817943
2517,130024.32581077772
2518,143296.6231131819
2519,222517.16269768262
2520,222574.8407604033
2521,196310.85390589922
2522,234777.2873015711
2523,125461.92348301713
2524,145253.507161821
2525,144213.5762545024
2526,131970.68599252333
2527,102024.01315368712
2528,119011.89032246615
2529,135951.48985893396
2530,115293.10371908708
2531,250797.2401782414
2532,226394.10137159424
2533,216582.64739091764
2534,254310.16726918216
2535,295067.8022545213
2536,249425.56096802372
2537,240584.97874792828
2538,189457.91400636756
2539,196538.21441120398
2540,180352.25704950374
2541,198653.66986946226
2542,151454.81872772845
2543,136469.67592083267
2544,99025.62521695555
2545,125948.72656414215
2546,147550.23764334782
2547,167138.91420347942
2548,168939.76440510363
2549,156898.06860865327
2550,630137.2707352147
2551,159639.5872419353
2552,113167.20711610443
2553,63191.76080027176
2554,99180.0836715207
2555,117848.83354807738
2556,78209.78273160965
2557,99614.12219842826
2558,160546.35031321342
2559,117268.57209858694
2560,148378.9332385601
2561,147874.65149101592
2562,130488.8446778229
2563,141316.092299334
2564,199730.27282238984
2565,123662.98468280677
2566,133235.61119368533
2567,122020.96106103226
2568,205618.8481709105
2569,193094.20098385727
2570,149457.29700443498
2571,158456.135101242
2572,193147.0526289707
2573,237677.01907951152
2574,260590.01387901255
2575,134458.669012693
2576,113290.92781228735
2577,147411.58380927425
2578,78648.61860314617
2579,4989.972998138284
2580,131151.04143359722
2581,122501.01776572014
2582,124578.43873663992
2583,274937.21326498897
2584,178631.4071952377
2585,197787.17049011705
2586,219857.30777466996
2587,224148.306417207
2588,146957.40977996145
2589,167255.46791930147
2590,236022.81162103266
2591,249626.9486983826
2592,217929.7767610727
2593,237251.97800761787
2594,187377.97684048116
2595,218963.3190983825
2596,316996.21556959744
2597,192812.53464448103
2598,265149.1019508722
2599,313204.2962460052
2600,160267.73387937993
2601,145005.91120473854
2602,83951.1498912985
2603,85974.96980703133
2604,76930.42385153892
2605,84107.11963299522
2606,150863.44586290442
2607,229325.63592351484
2608,212798.05968488636
2609,149336.89531541243
2610,96198.8171022092
2611,141037.51031326596
2612,159090.76355349366
2613,117899.95775552467
2614,117211.9496200385
2615,159826.57321395236
2616,150515.75308962003
2617,206330.19984803465
2618,211461.3888175832
2619,228146.02079436788
2620,197896.34286714066
2621,179186.49565751385
2622,192665.6786243855
2623,246882.6522041231
2624,273372.0716322693
2625,280980.00101185753
2626,180336.63392290333
2627,194402.85968497978
2628,359230.5141084234
2629,381263.4924862329
2630,314820.4824119597
2631,389913.9095448407
2632,338150.33318729606
2633,290523.86465140386
2634,344047.0274413759
2635,174217.27629208937
2636,216557.30566937383
2637,206257.1134082873
2638,246214.85113859898
2639,206280.7126044142
2640,173218.4670046214
2641,93426.28558377107
2642,193734.66606068402
2643,147990.3050525093
2644,150386.1526392384
2645,131828.2611212954
2646,129814.50727492268
2647,150903.22892546863
2648,157592.5796311663
2649,135709.09861392877
2650,144684.5003185079
2651,160832.47247909685
2652,344859.4092247875
2653,254163.1841900521
2654,240917.35138665442
2655,336473.48724127957
2656,308096.2869739812
2657,313261.5023203222
2658,266258.7106177418
2659,279602.7090941863
2660,304951.665736777
2661,316629.68643398164
2662,326084.2134478183
2663,285566.48026241665
2664,269847.08548903884
2665,309920.91098529915
2666,284761.0445640299
2667,177837.7437142427
2668,191684.64835843537
2669,177730.60926757823
2670,281550.3991118679
2671,195084.8509999714
2672,209031.84771415778
2673,225181.04274659464
2674,232668.48033570754
2675,184300.87502163928
2676,203778.32533984864
2677,210791.72083561914
2678,253155.73982851557
2679,275347.7205658683
2680,278869.7392389516
2681,366773.16671594
2682,314583.254972734
2683,398152.08331590984
2684,301783.97051071585
2685,313580.30509885144
2686,253119.74069551658
2687,279203.83694463247
2688,229657.13483908447
2689,206187.74326570425
2690,354604.08013370447
2691,180954.45680407272
2692,136016.5941821935
2693,204924.1952054305
2694,137274.29759294563
2695,210782.33095505042
2696,199575.931589216
2697,188345.87321266043
2698,197429.58276874106
2699,182575.90487980936
2700,162016.1053773756
2701,159048.06134100724
2702,117092.41197327827
2703,164092.73090483993
2704,157762.87071560882
2705,110154.5575077089
2706,103204.59085828834
2707,118026.85541210417
2708,115052.98015515483
2709,95320.8081337593
2710,120904.20503579313
2711,310424.6862462873
2712,346489.9513931989
2713,184623.00834177784
2714,163526.49702296476
2715,183346.29942021403
2716,161661.22827927675
2717,183722.98336241744
2718,228340.13246987504
2719,156149.97953626723
2720,193519.6414076523
2721,135198.01955214026
2722,162768.8594786313
2723,171609.27439299482
2724,116210.77013840224
2725,126587.64125359687
2726,128082.14075191668
2727,197002.69417809392
2728,177743.1673922306
2729,143286.4235528179
2730,129116.53511607414
2731,119608.43460106268
2732,105108.14577932097
2733,175912.8045289938
2734,142167.05632043816
